chain_id,domain,model,condition,response,predicted_label,ground_truth_label,correct,prompt_tokens,completion_tokens,cost
csgo_real_0020,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,glm-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,glm-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0020,csgo,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,gpt-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,gpt-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,glm-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,glm-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0008,csgo,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_shuffled_0009,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0009,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0004,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0005,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_real_0013,csgo,gpt-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,gpt-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,glm-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,glm-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0013,csgo,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,gpt-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,gpt-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,glm-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,glm-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0006,csgo,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,gpt-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,gpt-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,glm-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,glm-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0029,csgo,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_shuffled_0012,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0012,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0003,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0002,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_real_0003,csgo,gpt-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,gpt-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,glm-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,glm-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0003,csgo,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_shuffled_0010,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0010,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,gpt-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,glm-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,glm-5,cot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0016,csgo,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
csgo_real_0002,csgo,gpt-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,gpt-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,glm-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,glm-5,cot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
csgo_real_0002,csgo,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
csgo_shuffled_0007,csgo,gpt-5,control,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0007,csgo,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
csgo_shuffled_0007,csgo,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
