chain_id,domain,model,format,response,predicted_label,ground_truth_label,correct,prompt_tokens,completion_tokens,cost
pubg_shuffled_0008,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0008,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0009,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0010,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0011,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0012,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0013,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0014,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0015,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0016,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0017,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0018,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0019,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0020,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0021,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0022,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0023,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0024,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0025,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
